子,0,活性化,0,活性化,0,活性化,0,活性化,0,相談,0.0991854546,活性化,0,ターゲット,0.169345771,活性化,0,問題,0
帯,0,提案,0,提案,0,提案,0,提案,0,時,0.0991854546,提案,0,活性化,0.1688400388,提案,0,皆さん,0
吊革,0,とき,0,とき,0,とき,0,とき,0,ただ,0.0991854546,とき,0,移動,0.1537561378,とき,0,音楽,0
表現,0,ディスプレイ,0,ディスプレイ,0,ディスプレイ,0,ディスプレイ,0,大会,0.0991854546,ディスプレイ,0,変化,0.1488556812,ディスプレイ,0,車内,0
誰,0,電光,0,電光,0,電光,0,電光,0,町,0.0991854546,電光,0,あれ,0.1455966809,電光,0,音声,0
議論,0,掲示,0,掲示,0,掲示,0,掲示,0,ターゲット,0.0991854546,掲示,0,ここ,0.1404011318,掲示,0,どこら辺,0
ジャンル,0,全部,0,全部,0,全部,0,全部,0,装飾,0.096068324,全部,0,やつか,0.1263701373,全部,0,景色,0
中,0,ブラインド,0,ブラインド,0,ブラインド,0,ブラインド,0,どこ,0.0846816536,ブラインド,0,じじ,0.1083541572,ブラインド,0,判断,0
趣味,0,今,0,今,0,今,0,今,0,健康,0.0764747564,今,0,掲示,0.107142328,今,0,自分,0
形,0,シート,0,シート,0,シート,0,シート,0,今,0.0631676034,シート,0,おばあさん,0.103323069,シート,0,何,0
方,0,内,0,内,0,内,0,内,0,お金,0.0620339567,内,0,そこ,0.103015178,内,0,ここ,0
おじいさん,0,内側,0,内側,0,内側,0,内側,0,今日,0.0572470653,内側,0,問題,0.0960408464,内側,0,ろって,0
おばあさん,0,外,0,外,0,外,0,外,0,こと,0.0545887117,外,0,人,0.0886169725,外,0,柱,0
じじ,0,ぼく,0,ぼく,0,ぼく,0,ぼく,0,正直,0.0261465614,ぼく,0,ほお,0.0863403837,ぼく,0,逆,0
ばば,0,つもり,0,つもり,0,つもり,0,つもり,0,全部,0.022835294,つもり,0,だめ,0.0848529799,つもり,0,向こう,0
健康,0,外側,0,外側,0,外側,0,外側,0,あれ,0.0183394791,外側,0,地域,0.0453432049,外側,0,ホーム,0
相談,0,どっち,0,どっち,0,どっち,0,どっち,0,中,0.0139564519,どっち,0,参加,0.0387420482,どっち,0,ここら辺,0
時,0,他,0,他,0,他,0,他,0,おじいさん,0.0108414804,他,0,もの,0.0336151367,他,0,線路,0
変化,0,バス,0,バス,0,バス,0,バス,0,お店,0.0106713468,バス,0,自分,0.0319376103,バス,0,はいはい,0
お金,0,東京,0,東京,0,東京,0,東京,0,一,0.0053202843,東京,0,表現,0.0158656697,東京,0,やつか,0
ただ,0,画面,0,画面,0,画面,0,画面,0,アイデア,0.0052850063,画面,0,誰,0.0138849349,画面,0,アイコン,0
花火,0,後ろ,0,後ろ,0,後ろ,0,後ろ,0,セール,0.0052850063,後ろ,0,逆,0.008793485,後ろ,0,下,0
大会,0,トラック,0,トラック,0,トラック,0,トラック,0,三宮,0.0052850063,トラック,0,周辺,0.0045172154,トラック,0,興味,0
三宮,0,装飾,0,装飾,0,装飾,0,装飾,0,他,0.0027992675,装飾,0,花火,0.0044631415,装飾,0,だめ,0
町,0,そこら,0,そこら,0,そこら,0,そこら,0,そこら,0.0021724374,そこら,0,神戸,0.0030577316,そこら,0,開催,0
ターゲット,0,自然,0,自然,0,自然,0,自然,0,シート,1.95139e-05,自然,0,形,0.0005997347,自然,0,メイン,0
ボランティア,0,ほお,0,ほお,0,ほお,0,ほお,0,ボランティア,0,ほお,0,ボランティア,0,ほお,0,さいの,0
コア,0,正直,0,正直,0,正直,0,正直,0,コア,0,正直,0,コア,0,正直,0,スーパー,0
やつ,0,プロトタイプ,0,プロトタイプ,0,プロトタイプ,0,プロトタイプ,0,やつ,0,プロトタイプ,0,やつ,0,プロトタイプ,0,ほか,0
チャリティ,0,一枚,0,一枚,0,一枚,0,一枚,0,チャリティ,0,一枚,0,チャリティ,0,一枚,0,広告,0
周り,0,どこ,0,どこ,0,どこ,0,どこ,0,周り,0,どこ,0,周り,0,どこ,0,以上,0
ニーズ,0,問題,0,問題,0,問題,0,問題,0,ニーズ,0,問題,0,ニーズ,0,問題,0,大勢,0
祭り,0,皆さん,0,皆さん,0,皆さん,0,皆さん,0,祭り,0,皆さん,0,祭り,0,皆さん,0,もの,0
近辺,0,アイデア,0,アイデア,0,アイデア,0,アイデア,0,近辺,0,アイデア,0,近辺,0,アイデア,0,時間,0
アナウンス,0,一,0,一,0,一,0,一,0,アナウンス,0,一,0,アナウンス,0,一,0,朝,0
各駅,0,音楽,0,音楽,0,音楽,0,音楽,0,各駅,0,音楽,0,各駅,0,音楽,0,サラリーマン,0
頭,0,車内,0,車内,0,車内,0,車内,0,頭,0,車内,0,頭,0,車内,0,学生,0
メリット,0,音声,0,音声,0,音声,0,音声,0,メリット,0,音声,0,メリット,0,音声,0,ほとんど,0
今度,0,どこら辺,0,どこら辺,0,どこら辺,0,どこら辺,0,今度,0,どこら辺,0,今度,0,どこら辺,0,昼間,0
地元,0,景色,0,景色,0,景色,0,景色,0,地元,0,景色,0,地元,0,景色,0,主婦,0
マニアック,0,判断,0,判断,0,判断,0,判断,0,マニアック,0,判断,0,マニアック,0,判断,0,晩御飯,0
テデックス,0,ろって,0,ろって,0,ろって,0,ろって,0,テデックス,0,ろって,0,テデックス,0,ろって,0,お酒,0
半分,0,柱,0,柱,0,柱,0,柱,0,半分,0,柱,0,半分,0,柱,0,今日,0
六,0,向こう,0,向こう,0,向こう,0,向こう,0,六,0,向こう,0,六,0,向こう,0,いついつ,0
実際,0,ホーム,0,ホーム,0,ホーム,0,ホーム,0,実際,0,ホーム,0,実際,0,ホーム,0,子,0
話,0,ここら辺,0,ここら辺,0,ここら辺,0,ここら辺,0,話,0,ここら辺,0,話,0,ここら辺,0,帯,0
そっち,0,線路,0,線路,0,線路,0,線路,0,そっち,0,線路,0,そっち,0,線路,0,吊革,0
自由,0,はいはい,0,はいはい,0,はいはい,0,はいはい,0,自由,0,はいはい,0,自由,0,はいはい,0,表現,0
何々,0,やつか,0,やつか,0,やつか,0,やつか,0,何々,0,やつか,0,何々,0,やつか,0,誰,0
側,0,アイコン,0,アイコン,0,アイコン,0,アイコン,0,側,0,アイコン,0,側,0,アイコン,0,議論,0
発信,0,下,0,下,0,下,0,下,0,発信,0,下,0,発信,0,下,0,ジャンル,0
大事,0,興味,0,興味,0,興味,0,興味,0,大事,0,興味,0,大事,0,興味,0,趣味,0
価値,0,だめ,0,だめ,0,だめ,0,だめ,0,価値,0,だめ,0,価値,0,だめ,0,形,0
人数,0,開催,0,開催,0,開催,0,開催,0,人数,0,開催,0,人数,0,開催,0,方,0
理解者,0,メイン,0,メイン,0,メイン,0,メイン,0,理解者,0,メイン,0,理解者,0,メイン,0,おじいさん,0
参加者,0,さいの,0,さいの,0,さいの,0,さいの,0,参加者,0,さいの,0,参加者,0,さいの,0,おばあさん,0
