人,0.6480560677,人,0.6480560677,人,0.6480560677
イベント,0.5586690239,イベント,0.5586690239,イベント,0.5586690239
それ,0.4469352191,それ,0.4469352191,それ,0.4469352191
情報,0.4022416972,情報,0.4022416972,情報,0.4022416972
駅,0.3798949362,駅,0.3798949362,駅,0.3798949362
これ,0.3798949362,これ,0.3798949362,これ,0.3798949362
電車,0.3575481753,電車,0.3575481753,電車,0.3575481753
窓,0.3128546534,窓,0.3128546534,窓,0.3128546534
何,0.2011208486,何,0.2011208486,何,0.2011208486
今,0.1564273267,今,0.1564273267,今,0.1564273267
ここ,0.1564273267,ここ,0.1564273267,ここ,0.1564273267
表示,0.1340805657,表示,0.1340805657,表示,0.1340805657
こと,0.1340805657,こと,0.1340805657,こと,0.1340805657
あれ,0.1340805657,あれ,0.1340805657,あれ,0.1340805657
誰,0.1340805657,誰,0.1340805657,誰,0.1340805657
お店,0.1240017322,とき,0.1208897286,お店,0.1240017322
とき,0.1208897286,神戸,0.1117338048,神戸,0.1117338048
神戸,0.1117338048,僕,0.1117338048,僕,0.1117338048
僕,0.1117338048,どこ,0.1117338048,どこ,0.1117338048
どこ,0.1117338048,自分,0.1117338048,自分,0.1117338048
自分,0.1117338048,もの,0.1117338048,もの,0.1117338048
もの,0.1117338048,時間,0.1117338048,時間,0.1117338048
時間,0.1117338048,テープ,0.1117338048,テープ,0.1117338048
テープ,0.1117338048,バス,0.0893870438,とき,0.0935235381
バス,0.0893870438,そこ,0.0893870438,バス,0.0893870438
そこ,0.0893870438,音楽,0.0893870438,そこ,0.0893870438
音楽,0.0893870438,逆,0.0893870438,音楽,0.0893870438
逆,0.0893870438,やつ,0.0893870438,逆,0.0893870438
やつ,0.0893870438,マニアック,0.0893870438,やつ,0.0893870438
マニアック,0.0893870438,発信,0.0893870438,マニアック,0.0893870438
発信,0.0893870438,紙,0.0893870438,発信,0.0893870438
紙,0.0893870438,気合,0.0893870438,紙,0.0893870438
気合,0.0893870438,目,0.0670402829,気合,0.0893870438
目,0.0670402829,参加,0.0670402829,目,0.0670402829
参加,0.0670402829,全部,0.0670402829,参加,0.0670402829
全部,0.0670402829,ブラインド,0.0670402829,全部,0.0670402829
ブラインド,0.0670402829,そこら,0.0670402829,ブラインド,0.0670402829
そこら,0.0670402829,興味,0.0670402829,そこら,0.0670402829
興味,0.0670402829,広告,0.0670402829,興味,0.0670402829
広告,0.0670402829,学生,0.0670402829,広告,0.0670402829
学生,0.0670402829,祭り,0.0670402829,学生,0.0670402829
祭り,0.0670402829,やな,0.0670402829,祭り,0.0670402829
やな,0.0670402829,芦屋,0.0670402829,やな,0.0670402829
芦屋,0.0670402829,朝,0.0607338039,芦屋,0.0670402829
周辺,0.0617025672,一枚,0.0569519832,周辺,0.0617025672
外,0.0567921549,形,0.0499455499,朝,0.0607338039
話,0.0491635862,柱,0.0492673017,外,0.0567921549
みんな,0.0446935219,話,0.0491635862,形,0.0499455499
ディスプレイ,0.0446935219,みんな,0.0446935219,柱,0.0492673017
シート,0.0446935219,ディスプレイ,0.0446935219,みんな,0.0446935219
内側,0.0446935219,シート,0.0446935219,ディスプレイ,0.0446935219
他,0.0446935219,内側,0.0446935219,シート,0.0446935219
アイデア,0.0446935219,他,0.0446935219,内側,0.0446935219
一,0.0446935219,アイデア,0.0446935219,他,0.0446935219
車内,0.0446935219,一,0.0446935219,アイデア,0.0446935219
景色,0.0446935219,車内,0.0446935219,一,0.0446935219
ここら辺,0.0446935219,景色,0.0446935219,車内,0.0446935219
メイン,0.0446935219,ここら辺,0.0446935219,景色,0.0446935219
セール,0.0446935219,メイン,0.0446935219,ここら辺,0.0446935219
帯,0.0446935219,セール,0.0446935219,メイン,0.0446935219
表現,0.0446935219,帯,0.0446935219,セール,0.0446935219
中,0.0446935219,表現,0.0446935219,帯,0.0446935219
花火,0.0446935219,中,0.0446935219,表現,0.0446935219
三宮,0.0446935219,花火,0.0446935219,中,0.0446935219
テデックス,0.0446935219,三宮,0.0446935219,花火,0.0446935219
そっち,0.0446935219,テデックス,0.0446935219,三宮,0.0446935219
側,0.0446935219,そっち,0.0446935219,テデックス,0.0446935219
大事,0.0446935219,側,0.0446935219,そっち,0.0446935219
何枚,0.0446935219,大事,0.0446935219,側,0.0446935219
タイプ,0.0446935219,何枚,0.0446935219,大事,0.0446935219
文字,0.0446935219,タイプ,0.0446935219,何枚,0.0446935219
めんど,0.0446935219,文字,0.0446935219,タイプ,0.0446935219
サービス,0.0446935219,めんど,0.0446935219,文字,0.0446935219
ホワイト,0.0446935219,サービス,0.0446935219,めんど,0.0446935219
ボード,0.0446935219,ホワイト,0.0446935219,サービス,0.0446935219
十三,0.0446935219,ボード,0.0446935219,ホワイト,0.0446935219
ビエンナーレ,0.0446935219,十三,0.0446935219,ボード,0.0446935219
一枚,0.0395491332,ビエンナーレ,0.0446935219,十三,0.0446935219
柱,0.0355515622,内,0.034617854,ビエンナーレ,0.0446935219
形,0.0341958962,下敷き,0.0323933458,一枚,0.0376581715
下敷き,0.0323933458,開催,0.0312191153,話,0.0358029868
内,0.0321027661,いわな,0.0306379285,いわな,0.0306379285
おばあさん,0.0317815489,チラシ,0.0299102934,なにこれ,0.0301475039
開催,0.0312191153,ばば,0.0294475978,チラシ,0.0299102934
なにこれ,0.0301475039,外側,0.0281756646,どこら,0.0286663501
ばば,0.0294475978,相談,0.0278533366,お祭り,0.0283138542
どこら,0.0286663501,どこら辺,0.0275582575,外側,0.0281756646
お祭り,0.0283138542,認知,0.0269350852,相談,0.0278533366
認知,0.0269350852,リボン,0.0267058658,どこら辺,0.0275582575
今度,0.0266909446,今度,0.0266909446,おばあさん,0.027315398
場所,0.0262433573,場所,0.0262433573,リボン,0.0267058658
趣味,0.0256593919,趣味,0.0256593919,下,0.0253806974
下,0.0253806974,明石,0.0253255751,方,0.0251595389
明石,0.0253255751,お金,0.0248286103,西北,0.0237718107
方,0.0251595389,周り,0.0232015092,こっか,0.0236445309
お金,0.0248286103,判断,0.0231329271,看板,0.0234627163
西北,0.0237718107,ビジュアル,0.0227521565,一言,0.0234117343
こっか,0.0236445309,労力,0.022346761,周り,0.0232015092
看板,0.0234627163,結果,0.022346761,統一,0.0230030634
一言,0.0234117343,今回,0.022346761,パーク,0.0226365064
判断,0.0231329271,移動,0.022346761,労力,0.022346761
統一,0.0230030634,地域,0.022346761,結果,0.022346761
ビジュアル,0.0227521565,活性化,0.022346761,今回,0.022346761
パーク,0.0226365064,提案,0.022346761,移動,0.022346761
労力,0.022346761,電光,0.022346761,地域,0.022346761
結果,0.022346761,掲示,0.022346761,活性化,0.022346761
今回,0.022346761,ぼく,0.022346761,提案,0.022346761
移動,0.022346761,つもり,0.022346761,電光,0.022346761
地域,0.022346761,どっち,0.022346761,掲示,0.022346761
活性化,0.022346761,東京,0.022346761,ぼく,0.022346761
提案,0.022346761,画面,0.022346761,つもり,0.022346761
電光,0.022346761,後ろ,0.022346761,どっち,0.022346761
掲示,0.022346761,トラック,0.022346761,東京,0.022346761
ぼく,0.022346761,装飾,0.022346761,画面,0.022346761
つもり,0.022346761,自然,0.022346761,後ろ,0.022346761
どっち,0.022346761,ほお,0.022346761,トラック,0.022346761
東京,0.022346761,正直,0.022346761,装飾,0.022346761
画面,0.022346761,プロトタイプ,0.022346761,自然,0.022346761
後ろ,0.022346761,問題,0.022346761,ほお,0.022346761
トラック,0.022346761,皆さん,0.022346761,正直,0.022346761
装飾,0.022346761,音声,0.022346761,プロトタイプ,0.022346761
自然,0.022346761,ろって,0.022346761,問題,0.022346761
ほお,0.022346761,向こう,0.022346761,皆さん,0.022346761
正直,0.022346761,ホーム,0.022346761,音声,0.022346761
プロトタイプ,0.022346761,線路,0.022346761,ろって,0.022346761
問題,0.022346761,はいはい,0.022346761,向こう,0.022346761
皆さん,0.022346761,やつか,0.022346761,ホーム,0.022346761
音声,0.022346761,アイコン,0.022346761,線路,0.022346761
ろって,0.022346761,だめ,0.022346761,はいはい,0.022346761
向こう,0.022346761,さいの,0.022346761,やつか,0.022346761
ホーム,0.022346761,スーパー,0.022346761,アイコン,0.022346761
線路,0.022346761,ほか,0.022346761,だめ,0.022346761
はいはい,0.022346761,以上,0.022346761,さいの,0.022346761
やつか,0.022346761,大勢,0.022346761,スーパー,0.022346761
アイコン,0.022346761,サラリーマン,0.022346761,ほか,0.022346761
だめ,0.022346761,ほとんど,0.022346761,以上,0.022346761
さいの,0.022346761,昼間,0.022346761,大勢,0.022346761
スーパー,0.022346761,主婦,0.022346761,サラリーマン,0.022346761
ほか,0.022346761,晩御飯,0.022346761,ほとんど,0.022346761
以上,0.022346761,お酒,0.022346761,昼間,0.022346761
大勢,0.022346761,今日,0.022346761,主婦,0.022346761
サラリーマン,0.022346761,いついつ,0.022346761,晩御飯,0.022346761
ほとんど,0.022346761,子,0.022346761,お酒,0.022346761
昼間,0.022346761,吊革,0.022346761,今日,0.022346761
主婦,0.022346761,議論,0.022346761,いついつ,0.022346761
晩御飯,0.022346761,ジャンル,0.022346761,子,0.022346761
お酒,0.022346761,おじいさん,0.022346761,吊革,0.022346761
今日,0.022346761,じじ,0.022346761,議論,0.022346761
いついつ,0.022346761,健康,0.022346761,ジャンル,0.022346761
子,0.022346761,時,0.022346761,おじいさん,0.022346761
吊革,0.022346761,変化,0.022346761,じじ,0.022346761
議論,0.022346761,ただ,0.022346761,健康,0.022346761
ジャンル,0.022346761,大会,0.022346761,時,0.022346761
おじいさん,0.022346761,町,0.022346761,変化,0.022346761
じじ,0.022346761,ターゲット,0.022346761,ただ,0.022346761
健康,0.022346761,ボランティア,0.022346761,大会,0.022346761
時,0.022346761,コア,0.022346761,町,0.022346761
変化,0.022346761,チャリティ,0.022346761,ターゲット,0.022346761
ただ,0.022346761,ニーズ,0.022346761,ボランティア,0.022346761
大会,0.022346761,近辺,0.022346761,コア,0.022346761
町,0.022346761,アナウンス,0.022346761,チャリティ,0.022346761
ターゲット,0.022346761,各駅,0.022346761,ニーズ,0.022346761
ボランティア,0.022346761,頭,0.022346761,近辺,0.022346761
コア,0.022346761,メリット,0.022346761,アナウンス,0.022346761
チャリティ,0.022346761,地元,0.022346761,各駅,0.022346761
ニーズ,0.022346761,半分,0.022346761,頭,0.022346761
近辺,0.022346761,六,0.022346761,メリット,0.022346761
アナウンス,0.022346761,実際,0.022346761,地元,0.022346761
各駅,0.022346761,自由,0.022346761,半分,0.022346761
頭,0.022346761,何々,0.022346761,六,0.022346761
メリット,0.022346761,価値,0.022346761,実際,0.022346761
地元,0.022346761,人数,0.022346761,自由,0.022346761
半分,0.022346761,理解者,0.022346761,何々,0.022346761
六,0.022346761,参加者,0.022346761,価値,0.022346761
実際,0.022346761,発想,0.022346761,人数,0.022346761
自由,0.022346761,ため,0.022346761,理解者,0.022346761
何々,0.022346761,たくさん,0.022346761,参加者,0.022346761
価値,0.022346761,物,0.022346761,発想,0.022346761
人数,0.022346761,コンテクスト,0.022346761,ため,0.022346761
理解者,0.022346761,粘土,0.022346761,たくさん,0.022346761
参加者,0.022346761,必要,0.022346761,物,0.022346761
発想,0.022346761,理解,0.022346761,コンテクスト,0.022346761
ため,0.022346761,ごめん,0.022346761,粘土,0.022346761
たくさん,0.022346761,拡散,0.022346761,必要,0.022346761
物,0.022346761,ツイッター,0.022346761,理解,0.022346761
コンテクスト,0.022346761,りぼん,0.022346761,ごめん,0.022346761
粘土,0.022346761,適当,0.022346761,拡散,0.022346761
必要,0.022346761,ポストイット,0.022346761,ツイッター,0.022346761
理解,0.022346761,糊,0.022346761,りぼん,0.022346761
ごめん,0.022346761,どれ,0.022346761,適当,0.022346761
拡散,0.022346761,ティッシュ,0.022346761,ポストイット,0.022346761
ツイッター,0.022346761,レシート,0.022346761,糊,0.022346761
りぼん,0.022346761,絵,0.022346761,どれ,0.022346761
適当,0.022346761,ポスター,0.022346761,ティッシュ,0.022346761
ポストイット,0.022346761,メリケン,0.022346761,レシート,0.022346761
糊,0.022346761,マーカー,0.022346761,絵,0.022346761
どれ,0.022346761,俺,0.022346761,ポスター,0.022346761
ティッシュ,0.022346761,辺,0.022346761,メリケン,0.022346761
レシート,0.022346761,拡大,0.022346761,マーカー,0.022346761
絵,0.022346761,川,0.022346761,俺,0.022346761
ポスター,0.022346761,字,0.022346761,辺,0.022346761
メリケン,0.022346761,色変,0.022346761,拡大,0.022346761
マーカー,0.022346761,黒,0.022346761,川,0.022346761
俺,0.022346761,いっか,0.022346761,字,0.022346761
辺,0.022346761,せや,0.022346761,色変,0.022346761
拡大,0.022346761,利益,0.022346761,黒,0.022346761
川,0.022346761,経費,0.022346761,いっか,0.022346761
字,0.022346761,中川,0.022346761,せや,0.022346761
色変,0.022346761,してん,0.022346761,利益,0.022346761
黒,0.022346761,日にち,0.022346761,経費,0.022346761
いっか,0.022346761,黄色,0.022346761,中川,0.022346761
せや,0.022346761,前回,0.022346761,してん,0.022346761
利益,0.022346761,やつで,0.022346761,日にち,0.022346761
経費,0.022346761,本間,0.022346761,黄色,0.022346761
中川,0.022346761,六甲,0.022346761,前回,0.022346761
してん,0.022346761,今年,0.022346761,やつで,0.022346761
日にち,0.022346761,駅名,0.022346761,本間,0.022346761
黄色,0.022346761,パーク,0.0217636738,六甲,0.022346761
前回,0.022346761,統一,0.0210260102,今年,0.022346761
やつで,0.022346761,外,0.020346091,駅名,0.022346761
本間,0.022346761,一言,0.0202035962,ビジュアル,0.0215404676
六甲,0.022346761,看板,0.0201009994,判断,0.0207831509
今年,0.022346761,こっか,0.0197351135,お金,0.0174105972
駅名,0.022346761,お店,0.0197280391,明石,0.0164221812
周り,0.0206383109,西北,0.0194789741,趣味,0.0157582512
リボン,0.0136338884,方,0.0166862936,場所,0.0145967994
朝,0.0126325968,下,0.0162412318,今度,0.0137065905
どこら辺,0.0119301486,周辺,0.0104643198,認知,0.0132210179
相談,0.0113403515,お祭り,0.0103385126,ばば,0.008223868
外側,0.0106960902,どこら,0.0096291457,開催,0.004700487
チラシ,0.0072289564,おばあさん,0.0078613581,下敷き,0.0023650538
いわな,0.0057745771,なにこれ,0.0066484545,内,0.0004475269
